date,log_return,rsi_14,bb_middle,bb_upper,bb_lower,bb_pct_b,sma_50,sma_200,sma_cross_signal,macd_line,macd_signal,macd_histogram,atr_14,vol_sma_20,vol_ratio,rolling_drawdown_90d,sharpe_90d
2014-10-12,0.04387568380252532,48.311572928013156,373.4162002563477,436.32467561224894,310.5077249004464,0.5407958621241615,,,,-17.904762832875804,,,23.266543586716715,39022785.0,0.4498090026121918,,
2014-10-13,0.03086216574971276,52.73980605622909,371.14735107421876,427.51712688509474,314.7775752633428,0.6708952192329607,,,,-14.44616134704512,,,23.62814833122021,38528880.0,0.9141558228528833,,
2014-10-14,0.026429454735337667,56.29339237064152,370.03060150146484,422.8298554469368,317.2313475559929,0.7920438387971526,,,,-10.737705859132745,,,23.460708920563857,38922070.0,0.9889376387227092,,
2014-10-15,-0.015326230901940883,53.75518992063871,369.1905517578125,419.6913792994198,318.6897242162052,0.7532875176650976,,,,-8.196222934800687,,,22.74644389303474,38844705.0,0.650464458412028,,
2014-10-16,-0.031435894996154165,48.988694124610255,368.097102355957,416.279522390706,319.91468232120803,0.6500432874632973,,,,-7.086204695526533,,,22.960055008655022,39121165.0,0.6899078797883448,,
2014-10-17,0.0031370869973757617,49.46348981292605,367.3090026855469,413.8137513996811,320.80425397141266,0.6768528308908222,,,,-6.039892107573394,,,22.04069316930913,39049735.0,0.3482917361667115,,
2014-10-18,0.019825186618700787,52.50676095478701,368.0220520019531,415.5893143543495,320.45478964955674,0.746177023059762,,,,-4.538332952257633,,,21.62257088587075,38439910.0,0.2970038171265229,,
2014-10-19,-0.004855387987120306,51.67978777543699,368.7260009765625,417.16587742240614,320.28612453071884,0.7149054719095834,,,,-3.461426374206667,,,20.612529724659,37110753.5,0.1593761765036649,,
2014-10-20,-0.017351722052715512,48.7569871420041,368.52105102539065,416.67019065557173,320.37191139520957,0.6487456505487988,,,,-3.1128015055059564,-7.666231336523544,4.553429831017588,19.98534908235635,36196338.5,0.45360941687513506,,
2014-10-21,0.009436987957972875,50.39368473158132,368.66405181884767,417.0184928415074,320.30961079618794,0.6841708218312506,,,,-2.5146158028464924,-6.635908229788134,4.1212924269416416,19.401537090843174,35594313.5,0.39862828089099117,,
2014-10-22,-0.008619789324393464,48.85802562773556,369.06835174560547,417.78226463610116,320.3544388551098,0.6446161570722089,,,,-2.281900513390724,-5.765106686508652,3.483206173117928,18.467641287897905,35087493.5,0.33177918508200077,,
2014-10-23,-0.06675031813644425,39.25038294804775,369.0136016845703,417.77517573329254,320.25202763584804,0.39134262271268944,,,,-4.0472099668116925,-5.42152734256926,1.3743173757575677,19.191453566161897,34865278.5,0.7588323150781658,,
2014-10-24,-0.00020087830465635576,39.22621149366331,370.4875518798828,415.7995023385487,325.1756014212169,0.36601160912002384,,,,-5.389907992150256,-5.41520347248546,0.025295480335203457,18.60920749321618,33282738.5,0.4682817791570847,,
2014-10-25,-0.03139076919021472,35.5949413147835,371.8256011962891,412.2392968570849,331.41190553549325,0.19620935797813216,,,,-7.263852347005582,-5.784933247389485,-1.478919099616097,18.49311969166391,30023708.7,0.6037728443588317,,
2014-10-26,0.02117822335217842,39.63434296463275,373.0568511962891,409.41202534013655,336.7016770524416,0.24758969501966518,,,,-8.056316445435016,-6.239209886998591,-1.817106558436425,18.264326038325194,26636743.7,0.4231936203222919,,
2014-10-27,-0.004846733365239283,39.02615784587375,373.89695129394534,407.3233399860051,340.47056260188555,0.18725401635988165,,,,-8.722191826481492,-6.735806274895172,-1.98638555158632,17.589945467507324,24828398.7,0.5249230994506303,,
2014-10-28,0.013028475982844394,41.62969942064246,374.13085174560547,407.0006184580597,341.26108503315123,0.24881415472992333,,,,-8.775226082906784,-7.143690236497495,-1.6315358464092888,16.855308162211042,22483877.7,0.3489558209080634,,
2014-10-29,-0.06357224291092703,34.1559216097251,372.65910186767576,409.62595209652414,335.6922516388274,-0.0013694461420411933,,,,-10.473914805901813,-7.8097351503783585,-2.664179655523455,17.257787632906904,19211457.5,0.9469713581075252,,
2014-10-30,0.028534896464091995,39.328953821257976,371.8462509155273,410.5162186499212,333.17628318113344,0.15682337231251786,,,,-10.910530305563611,-8.42989418141541,-2.4806361241482016,17.15658876041132,18537067.5,1.6279759460335352,,
2014-10-31,-0.02043287172521867,37.07375429927973,370.64735107421876,411.960111694155,329.33459045428253,0.10876087454777567,,,,-11.68539792033937,-9.080994929200202,-2.6044029911391675,16.709904930147566,18497077.5,0.6782368728249097,,
2014-11-01,-0.037868067090557754,33.36482660096782,368.0073501586914,413.70905837906935,322.30564193831344,0.037672016164081536,,,,-13.16221730479657,-9.897239404319476,-3.264977900477094,16.90734022252542,18453297.5,0.9037517549370241,,
2014-11-02,0.0004389084643792419,33.446388127903035,364.78125,412.870114086227,316.692385913773,0.09565221129726624,,,,-14.157864914813445,-10.74936450641827,-3.4085004083951738,16.30138597183722,17122408.5,0.5024772069887248,,
